"","keyword","date","geo","hits"
"512","vaccine",2021-04-29,"Arkansas",25
"513","vaccine",2021-04-30,"Arkansas",19
"514","vaccine",2021-05-01,"Arkansas",100
"515","vaccine",2021-05-02,"Arkansas",35
"516","vaccine",2021-05-03,"Arkansas",22
"517","vaccine",2021-05-04,"Arkansas",16
"518","vaccine",2021-05-05,"Arkansas",24
"519","vaccine",2021-05-06,"Arkansas",17
"520","vaccine",2021-05-07,"Arkansas",12
"521","vaccine",2021-05-08,"Arkansas",15
"522","vaccine",2021-05-09,"Arkansas",12
"523","vaccine",2021-05-10,"Arkansas",26
"524","vaccine",2021-05-11,"Arkansas",24
"525","vaccine",2021-01-01,"California",19
"526","vaccine",2021-01-02,"California",16
"527","vaccine",2021-01-03,"California",16
"528","vaccine",2021-01-04,"California",19
"529","vaccine",2021-01-05,"California",25
"530","vaccine",2021-01-06,"California",21
"531","vaccine",2021-01-07,"California",22
"532","vaccine",2021-01-08,"California",28
"533","vaccine",2021-01-09,"California",24
"534","vaccine",2021-01-10,"California",22
"535","vaccine",2021-01-11,"California",32
"536","vaccine",2021-01-12,"California",44
"537","vaccine",2021-01-13,"California",56
"538","vaccine",2021-01-14,"California",72
"539","vaccine",2021-01-15,"California",63
"540","vaccine",2021-01-16,"California",52
"541","vaccine",2021-01-17,"California",39
"542","vaccine",2021-01-18,"California",45
"543","vaccine",2021-01-19,"California",54
"544","vaccine",2021-01-20,"California",48
"545","vaccine",2021-01-21,"California",55
"546","vaccine",2021-01-22,"California",54
"547","vaccine",2021-01-23,"California",49
"548","vaccine",2021-01-24,"California",43
"549","vaccine",2021-01-25,"California",49
"550","vaccine",2021-01-26,"California",48
"551","vaccine",2021-01-27,"California",51
"552","vaccine",2021-01-28,"California",47
"553","vaccine",2021-01-29,"California",46
"554","vaccine",2021-01-30,"California",44
"555","vaccine",2021-01-31,"California",36
"556","vaccine",2021-02-01,"California",46
"557","vaccine",2021-02-02,"California",49
"558","vaccine",2021-02-03,"California",51
"559","vaccine",2021-02-04,"California",46
"560","vaccine",2021-02-05,"California",46
"561","vaccine",2021-02-06,"California",40
"562","vaccine",2021-02-07,"California",30
"563","vaccine",2021-02-08,"California",38
"564","vaccine",2021-02-09,"California",44
"565","vaccine",2021-02-10,"California",42
"566","vaccine",2021-02-11,"California",48
"567","vaccine",2021-02-12,"California",48
"568","vaccine",2021-02-13,"California",44
"569","vaccine",2021-02-14,"California",32
"570","vaccine",2021-02-15,"California",39
"571","vaccine",2021-02-16,"California",45
"572","vaccine",2021-02-17,"California",44
"573","vaccine",2021-02-18,"California",42
"574","vaccine",2021-02-19,"California",40
"575","vaccine",2021-02-20,"California",39
"576","vaccine",2021-02-21,"California",33
"577","vaccine",2021-02-22,"California",41
"578","vaccine",2021-02-23,"California",41
"579","vaccine",2021-02-24,"California",49
"580","vaccine",2021-02-25,"California",52
"581","vaccine",2021-02-26,"California",50
"582","vaccine",2021-02-27,"California",52
"583","vaccine",2021-02-28,"California",49
"584","vaccine",2021-03-01,"California",56
"585","vaccine",2021-03-02,"California",59
