"","Date","State","covid","mask","qanon","social distancing","vaccine","vaccine near me","cases","deaths","total_vaccinations","total_distributed","people_vaccinated","people_fully_vaccinated_per_hundred","total_vaccinations_per_hundred","people_fully_vaccinated","people_vaccinated_per_hundred","distributed_per_hundred","daily_vaccinations_raw","daily_vaccinations","daily_vaccinations_per_million","share_doses_used"
"187",2021-01-04,"Oregon",41,36,23,0,10,4,118453,1506,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188",2021-01-04,"Pennsylvania",41,33,7,13,11,0,670039,16335,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189",2021-01-04,"Rhode Island",50,25,0,0,13,0,92708,1992,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190",2021-01-04,"South Carolina",48,23,0,0,7,7,325472,5484,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"191",2021-01-04,"South Dakota",34,11,0,0,8,0,100643,1513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"192",2021-01-04,"Tennessee",47,18,0,0,19,17,612250,7168,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"193",2021-01-04,"Texas",50,13,3,5,16,17,1831146,28570,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"194",2021-01-04,"Utah",38,12,5,15,11,0,285633,1305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"195",2021-01-04,"Vermont",61,15,0,0,8,0,7873,144,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196",2021-01-04,"Virginia",68,15,3,4,29,11,367536,5132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197",2021-01-04,"Washington",59,20,0,0,19,0,256435,3482,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198",2021-01-04,"West Virginia",58,16,0,0,21,0,91886,1396,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199",2021-01-04,"Wisconsin",53,14,2,0,21,10,527871,5269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200",2021-01-04,"Wyoming",69,11,0,0,16,0,45257,438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201",2021-01-05,"Alabama",59,29,0,0,25,12,379593,4886,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202",2021-01-05,"Alaska",75,11,0,0,56,0,48582,218,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203",2021-01-05,"Arizona",82,26,0,0,30,5,567474,9317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204",2021-01-05,"Arkansas",64,12,7,0,21,7,238888,3836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205",2021-01-05,"California",78,24,2,4,23,5,2529480,27684,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206",2021-01-05,"Colorado",37,23,5,0,12,12,346893,4991,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207",2021-01-05,"Connecticut",40,22,7,20,10,4,196968,6192,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208",2021-01-05,"Delaware",47,17,0,0,9,0,61100,1093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209",2021-01-05,"Florida",42,31,5,10,18,21,1392123,22188,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210",2021-01-05,"Georgia",38,30,2,0,9,11,706154,11072,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211",2021-01-05,"Hawaii",63,38,0,0,18,0,22757,289,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212",2021-01-05,"Idaho",44,13,22,0,17,0,144843,1471,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213",2021-01-05,"Illinois",57,23,1,0,25,7,991719,18562,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214",2021-01-05,"Indiana",56,24,0,0,20,10,533083,9800,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215",2021-01-05,"Iowa",51,24,0,40,16,7,288298,3999,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216",2021-01-05,"Kansas",42,28,0,0,14,0,233901,2985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217",2021-01-05,"Kentucky",43,29,0,0,15,0,280835,2772,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218",2021-01-05,"Louisiana",38,19,0,0,21,9,326648,7635,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219",2021-01-05,"Maine",37,32,0,0,26,0,26565,369,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220",2021-01-05,"Maryland",50,39,4,0,20,0,289758,6082,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221",2021-01-05,"Massachusetts",64,19,9,0,13,0,397202,12734,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222",2021-01-05,"Michigan",41,19,11,0,12,2,546642,13608,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223",2021-01-05,"Minnesota",42,30,12,0,12,4,425261,5520,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224",2021-01-05,"Mississippi",35,24,0,0,13,0,225444,4975,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225",2021-01-05,"Missouri",39,21,12,0,9,8,458230,5987,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226",2021-01-05,"Montana",52,31,0,0,17,0,83378,1005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227",2021-01-05,"Nebraska",48,7,14,0,11,0,171033,1692,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228",2021-01-05,"Nevada",62,18,0,0,10,0,235455,3235,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229",2021-01-05,"New Hampshire",81,12,0,0,21,0,48662,792,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230",2021-01-05,"New Jersey",78,11,5,0,29,26,554400,19382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"231",2021-01-05,"New Mexico",76,25,0,0,30,0,148499,2594,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"232",2021-01-05,"New York",73,38,2,3,22,16,1048281,38743,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233",2021-01-05,"North Carolina",68,39,0,0,21,11,575396,6996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234",2021-01-05,"North Dakota",57,15,0,0,7,0,93494,1336,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235",2021-01-05,"Ohio",58,31,2,0,19,2,735003,14234,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236",2021-01-05,"Oklahoma",51,43,10,0,28,5,308600,2571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237",2021-01-05,"Oregon",43,43,15,21,14,4,119488,1550,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238",2021-01-05,"Pennsylvania",47,30,5,7,13,10,678998,16536,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239",2021-01-05,"Rhode Island",58,33,0,0,18,0,93852,2005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240",2021-01-05,"South Carolina",53,33,0,0,9,11,328073,5498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241",2021-01-05,"South Dakota",35,6,0,0,18,0,101076,1513,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242",2021-01-05,"Tennessee",46,17,0,0,17,9,617649,7267,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243",2021-01-05,"Texas",51,15,1,3,19,29,1864173,28808,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244",2021-01-05,"Utah",46,15,0,0,7,0,288951,1312,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245",2021-01-05,"Vermont",55,0,0,0,14,0,8038,149,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246",2021-01-05,"Virginia",70,20,1,4,32,17,371913,5191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247",2021-01-05,"Washington",69,23,2,0,29,0,258767,3541,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248",2021-01-05,"West Virginia",72,17,0,0,35,0,93162,1442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249",2021-01-05,"Wisconsin",58,22,2,7,21,0,531890,5366,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250",2021-01-05,"Wyoming",33,11,0,0,25,0,45569,464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251",2021-01-06,"Alabama",38,23,18,0,17,8,384184,4994,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252",2021-01-06,"Alaska",89,21,0,0,46,32,48922,220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253",2021-01-06,"Arizona",77,15,9,6,25,17,574680,9444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254",2021-01-06,"Arkansas",56,18,13,0,18,7,242593,3901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255",2021-01-06,"California",67,20,6,0,22,6,2567843,28240,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256",2021-01-06,"Colorado",31,25,23,0,11,11,349450,5050,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257",2021-01-06,"Connecticut",37,18,7,0,12,4,199454,6230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258",2021-01-06,"Delaware",33,51,0,0,3,0,61729,1102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259",2021-01-06,"Florida",35,26,10,0,15,17,1409906,22317,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260",2021-01-06,"Georgia",31,25,2,12,8,13,713840,11165,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261",2021-01-06,"Hawaii",51,22,0,0,14,0,22917,299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262",2021-01-06,"Idaho",38,4,0,0,14,0,146106,1488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263",2021-01-06,"Illinois",47,28,6,0,20,4,999288,18735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264",2021-01-06,"Indiana",50,32,13,0,19,7,539229,9883,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265",2021-01-06,"Iowa",46,9,6,0,19,0,290776,4060,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266",2021-01-06,"Kansas",28,37,5,0,9,0,239197,3020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267",2021-01-06,"Kentucky",36,23,7,0,13,0,286540,2806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268",2021-01-06,"Louisiana",41,21,0,0,14,9,333524,7681,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269",2021-01-06,"Maine",39,18,0,0,9,7,27090,372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"270",2021-01-06,"Maryland",41,28,4,0,17,5,292904,6132,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"271",2021-01-06,"Massachusetts",52,18,25,0,11,3,404053,12836,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"272",2021-01-06,"Michigan",40,15,7,21,15,9,551498,13667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"273",2021-01-06,"Minnesota",36,26,23,0,10,0,427587,5596,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"274",2021-01-06,"Mississippi",37,22,0,0,13,0,228235,5013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"275",2021-01-06,"Missouri",33,24,12,71,9,0,462063,6022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"276",2021-01-06,"Montana",63,30,0,0,15,30,84060,1015,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"277",2021-01-06,"Nebraska",45,14,0,0,10,14,172469,1703,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"278",2021-01-06,"Nevada",57,14,8,0,9,0,237393,3295,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"279",2021-01-06,"New Hampshire",54,22,19,0,11,19,49584,816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280",2021-01-06,"New Jersey",63,12,13,0,25,3,560057,19523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"281",2021-01-06,"New Mexico",56,40,0,0,23,15,149984,2641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"282",2021-01-06,"New York",62,33,8,0,17,9,1064297,38912,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"283",2021-01-06,"North Carolina",55,39,5,0,16,20,582348,7076,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284",2021-01-06,"North Dakota",37,14,0,0,15,0,93832,1341,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285",2021-01-06,"Ohio",51,38,3,5,15,2,742817,14384,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"286",2021-01-06,"Oklahoma",49,19,0,0,23,5,311924,2633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287",2021-01-06,"Oregon",38,30,14,0,12,0,120223,1558,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288",2021-01-06,"Pennsylvania",39,28,19,6,13,6,688398,16915,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289",2021-01-06,"Rhode Island",60,33,29,0,15,0,95463,2024,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290",2021-01-06,"South Carolina",42,32,7,0,9,7,333235,5582,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291",2021-01-06,"South Dakota",46,11,0,0,12,0,101684,1519,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292",2021-01-06,"Tennessee",41,17,14,0,11,6,625380,7379,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293",2021-01-06,"Texas",45,13,6,0,16,18,1884799,29118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294",2021-01-06,"Utah",40,9,0,0,11,0,292720,1330,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295",2021-01-06,"Vermont",38,29,0,0,12,0,8158,152,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296",2021-01-06,"Virginia",58,14,5,4,23,16,377300,5226,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297",2021-01-06,"Washington",60,13,5,0,22,0,260752,3605,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"298",2021-01-06,"West Virginia",65,13,0,0,34,0,94678,1481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"299",2021-01-06,"Wisconsin",47,16,7,7,24,0,535999,5435,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"300",2021-01-06,"Wyoming",41,10,0,0,19,0,45890,464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301",2021-01-07,"Alabama",46,15,29,0,25,4,389230,5080,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"302",2021-01-07,"Alaska",46,44,0,0,37,0,49255,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"303",2021-01-07,"Arizona",70,30,20,0,28,10,584593,9741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"304",2021-01-07,"Arkansas",43,18,58,0,23,7,245916,3926,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"305",2021-01-07,"California",60,23,29,2,20,3,2609088,28746,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"306",2021-01-07,"Colorado",27,39,74,0,9,6,352923,5102,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"307",2021-01-07,"Connecticut",38,55,50,0,9,13,202758,6287,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"308",2021-01-07,"Delaware",30,8,90,83,11,18,62949,1112,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"309",2021-01-07,"Florida",35,23,45,3,16,23,1429722,22481,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310",2021-01-07,"Georgia",34,29,38,0,9,8,723630,11230,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"311",2021-01-07,"Hawaii",56,44,14,0,10,0,23400,299,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"312",2021-01-07,"Idaho",31,22,21,0,13,0,147173,1517,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"313",2021-01-07,"Illinois",44,27,39,0,19,0,1008045,18941,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"314",2021-01-07,"Indiana",48,27,43,0,25,7,546499,9958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315",2021-01-07,"Iowa",37,17,24,0,14,0,293189,4065,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316",2021-01-07,"Kansas",35,36,27,0,16,4,239311,3020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317",2021-01-07,"Kentucky",35,47,38,0,15,0,291429,2843,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318",2021-01-07,"Louisiana",34,19,24,0,14,11,338054,7728,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319",2021-01-07,"Maine",50,62,11,0,14,0,27625,385,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320",2021-01-07,"Maryland",37,24,25,0,15,0,295874,6173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321",2021-01-07,"Massachusetts",48,19,44,27,10,8,411601,12909,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322",2021-01-07,"Michigan",44,19,63,22,19,26,555747,13873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323",2021-01-07,"Minnesota",38,19,94,36,6,0,429570,5640,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324",2021-01-07,"Mississippi",39,11,90,93,16,19,228235,5013,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325",2021-01-07,"Missouri",28,20,70,0,9,0,467936,6094,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326",2021-01-07,"Montana",44,7,87,0,14,0,84750,1038,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327",2021-01-07,"Nebraska",35,11,100,0,10,0,173591,1719,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328",2021-01-07,"Nevada",40,15,25,0,10,8,240796,3339,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329",2021-01-07,"New Hampshire",46,15,19,0,16,0,50337,827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330",2021-01-07,"New Jersey",57,11,49,0,19,5,566761,19646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331",2021-01-07,"New Mexico",73,25,21,0,23,15,151819,2680,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332",2021-01-07,"New York",51,34,22,0,18,11,1081885,39118,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333",2021-01-07,"North Carolina",51,30,27,0,14,13,592746,7213,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334",2021-01-07,"North Dakota",42,29,0,0,22,0,94156,1348,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335",2021-01-07,"Ohio",52,29,50,0,17,0,753068,14500,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336",2021-01-07,"Oklahoma",44,22,99,0,29,15,315730,2672,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337",2021-01-07,"Oregon",37,40,53,0,9,0,121085,1568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338",2021-01-07,"Pennsylvania",33,36,94,13,11,5,698005,17173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339",2021-01-07,"Rhode Island",39,26,92,0,5,0,96591,2035,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340",2021-01-07,"South Carolina",39,30,75,0,10,0,338112,5661,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341",2021-01-07,"South Dakota",38,6,48,0,8,0,102132,1544,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342",2021-01-07,"Tennessee",36,14,43,0,11,6,634237,7492,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343",2021-01-07,"Texas",41,13,26,5,16,20,1910091,29498,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344",2021-01-07,"Utah",32,12,26,0,10,0,297317,1359,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345",2021-01-07,"Vermont",57,7,0,0,21,0,8403,155,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346",2021-01-07,"Virginia",58,17,41,0,27,6,382679,5275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347",2021-01-07,"Washington",56,11,33,0,31,7,264012,3634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348",2021-01-07,"West Virginia",52,24,20,0,40,0,96002,1518,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349",2021-01-07,"Wisconsin",53,16,40,0,23,15,540508,5477,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350",2021-01-07,"Wyoming",32,41,29,0,14,0,46168,489,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351",2021-01-08,"Alabama",45,24,19,0,23,4,394287,5191,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352",2021-01-08,"Alaska",100,22,31,0,87,0,49660,223,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353",2021-01-08,"Arizona",71,19,23,6,36,10,596251,9938,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354",2021-01-08,"Arkansas",48,10,47,0,21,7,248860,3966,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355",2021-01-08,"California",62,21,25,2,26,5,2653925,29306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"356",2021-01-08,"Colorado",34,31,53,13,10,9,356110,5138,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"357",2021-01-08,"Connecticut",37,18,51,0,12,13,205994,6324,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"358",2021-01-08,"Delaware",27,53,62,0,10,0,63503,1116,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"359",2021-01-08,"Florida",38,28,43,3,19,27,1449252,22666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"360",2021-01-08,"Georgia",35,34,43,0,11,10,736926,11314,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"361",2021-01-08,"Hawaii",68,22,13,0,33,0,23704,303,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"362",2021-01-08,"Idaho",33,27,100,0,16,0,148258,1523,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"363",2021-01-08,"Illinois",44,25,31,0,21,9,1017322,19108,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"364",2021-01-08,"Indiana",49,20,38,0,27,14,552594,10021,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"365",2021-01-08,"Iowa",46,22,42,0,18,7,294762,4124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"366",2021-01-08,"Kansas",33,19,22,0,21,0,244583,3141,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"367",2021-01-08,"Kentucky",39,18,18,0,12,0,296166,2856,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"368",2021-01-08,"Louisiana",35,30,14,0,16,2,341431,7833,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369",2021-01-08,"Maine",49,31,100,0,17,0,28407,426,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"370",2021-01-08,"Maryland",39,19,21,0,15,4,299606,6216,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"371",2021-01-08,"Massachusetts",58,19,62,0,13,14,419721,12985,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"372",2021-01-08,"Michigan",42,22,89,0,22,18,559655,13913,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373",2021-01-08,"Minnesota",43,23,60,0,11,15,431944,5688,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374",2021-01-08,"Mississippi",44,18,31,0,14,10,233665,5101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"375",2021-01-08,"Missouri",28,18,66,0,11,7,473282,6131,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376",2021-01-08,"Montana",48,8,92,0,11,0,85568,1049,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377",2021-01-08,"Nebraska",37,20,58,43,12,29,174614,1733,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378",2021-01-08,"Nevada",46,12,51,0,9,0,243661,3394,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"379",2021-01-08,"New Hampshire",62,26,100,0,16,0,51289,846,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"380",2021-01-08,"New Jersey",67,13,47,0,24,27,572692,19756,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"381",2021-01-08,"New Mexico",75,5,11,0,28,15,153456,2710,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"382",2021-01-08,"New York",60,35,19,2,22,10,1101445,39282,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
